246b7c06-f7b8-49e6-873c-fcc337c2056a,HIGH,high
65a9194f-6e36-4451-ac6b-f8c3e2f2a794,MEDIUM,medium
d2c7f6ed-174f-4782-8207-ca847cb5e5ad,LOW,low
031feee7-02c4-43f7-9269-b777ae5558d4,OPEN,open
5443d3e4-1cc2-49f9-af36-ec46c00c8844,INPROGRESS,inprogress
09cd2a9b-a3ef-4487-a37c-e076569cf752,COMPLETED,completed
9e5464cf-5729-48b4-8a73-8e3fcefa4ae2,3_DAYS,3 days
cd2a89f8-dd1a-4a62-8802-1ec27c2c3980,7_DAYS,7 days
